2025-12-03T08:38:57.887Z "tr69hostif"[3725]:  rdk_dyn_log_initg_dl_socket = 3 __progname = tr69hostif
2026-01-16T02:35:15.824Z "tr69hostif"[3725]:  260116-02:35:15.823253 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:15.824Z "tr69hostif"[3725]:  260116-02:35:15.823298 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:15.824Z "tr69hostif"[3725]:  260116-02:35:15.823332 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [init:793] Unlocking mutex...
2026-01-16T02:35:15.824Z "tr69hostif"[3725]:  260116-02:35:15.823361 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getRawValue:528] Unlocking mutex...
2026-01-16T02:35:15.824Z "tr69hostif"[3725]:  260116-02:35:15.823395 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:15.824Z "tr69hostif"[3725]:  260116-02:35:15.823417 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:15.825Z "tr69hostif"[3725]:  260116-02:35:15.823446 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Bootstrap.XconfUrl, paramValue: https://xconf.xdp.eu-1.xcal.tv, timeTaken: 192 us
2026-01-16T02:35:15.841Z "tr69hostif"[3725]:  260116-02:35:15.838183 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:15.841Z "tr69hostif"[3725]:  260116-02:35:15.838241 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:15.841Z "tr69hostif"[3725]:  260116-02:35:15.838324 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:15.841Z "tr69hostif"[3725]:  260116-02:35:15.838348 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:15.841Z "tr69hostif"[3725]:  260116-02:35:15.838376 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.AccountInfo.AccountID, paramValue: 656480991463752764, timeTaken: 194 us
2026-01-16T02:35:15.843Z "tr69hostif"[3725]:  260116-02:35:15.843236 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:15.843Z "tr69hostif"[3725]:  260116-02:35:15.843294 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:15.843Z "tr69hostif"[3725]:  260116-02:35:15.843375 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:15.843Z "tr69hostif"[3725]:  260116-02:35:15.843398 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:15.843Z "tr69hostif"[3725]:  260116-02:35:15.843426 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Identity.DbgServices.Enable, paramValue: false, timeTaken: 190 us
2026-01-16T02:35:15.892Z "tr69hostif"[3725]:  260116-02:35:15.891027 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:138] GET called 100 times
2026-01-16T02:35:15.892Z "tr69hostif"[3725]:  260116-02:35:15.891124 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:15.892Z "tr69hostif"[3725]:  260116-02:35:15.891163 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:15.892Z "tr69hostif"[3725]:  260116-02:35:15.891254 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:15.892Z "tr69hostif"[3725]:  260116-02:35:15.891278 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:15.892Z "tr69hostif"[3725]:  260116-02:35:15.891306 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Control.XconfSelector, paramValue: prod, timeTaken: 178 us
2026-01-16T02:35:15.896Z "tr69hostif"[3725]:  260116-02:35:15.895246 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:15.896Z "tr69hostif"[3725]:  260116-02:35:15.895311 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:15.896Z "tr69hostif"[3725]:  260116-02:35:15.895391 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:15.896Z "tr69hostif"[3725]:  260116-02:35:15.895415 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:15.896Z "tr69hostif"[3725]:  260116-02:35:15.895443 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Control.ConfigSetHash, paramValue: 1G4QLjV5y9kC2KGKodphRj7746ZECkByTZ, timeTaken: 197 us
2026-01-16T02:35:15.899Z "tr69hostif"[3725]:  260116-02:35:15.899283 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:15.899Z "tr69hostif"[3725]:  260116-02:35:15.899382 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:15.899Z "tr69hostif"[3725]:  260116-02:35:15.899471 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:15.899Z "tr69hostif"[3725]:  260116-02:35:15.899495 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:15.899Z "tr69hostif"[3725]:  260116-02:35:15.899524 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Control.ConfigSetTime, paramValue: 1768358301, timeTaken: 243 us
2026-01-16T02:35:17.307Z "tr69hostif"[3725]:  260116-02:35:17.305543 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.307Z "tr69hostif"[3725]:  260116-02:35:17.305595 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.307Z "tr69hostif"[3725]:  260116-02:35:17.307299 [mod=TR69HOSTIF, lvl=ERROR] [tid=3725] [get_xOpsDeviceMgmtForwardSSHEnable]Unable to open file
2026-01-16T02:35:17.307Z "tr69hostif"[3725]:  260116-02:35:17.307328 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.308Z "tr69hostif"[3725]:  260116-02:35:17.307348 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.308Z "tr69hostif"[3725]:  260116-02:35:17.307374 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: -1, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_xOpsDeviceMgmt.ForwardSSH.Enable, paramValue: true, timeTaken: 1831 us
2026-01-16T02:35:17.339Z "tr69hostif"[3725]:  260116-02:35:17.338823 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.339Z "tr69hostif"[3725]:  260116-02:35:17.338871 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.339Z "tr69hostif"[3725]:  260116-02:35:17.338941 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.339Z "tr69hostif"[3725]:  260116-02:35:17.338961 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.339Z "tr69hostif"[3725]:  260116-02:35:17.338986 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.SWDLSpLimit.Enable, paramValue: false, timeTaken: 164 us
2026-01-16T02:35:17.344Z "tr69hostif"[3725]:  260116-02:35:17.344657 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.345Z "tr69hostif"[3725]:  260116-02:35:17.344968 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.345Z "tr69hostif"[3725]:  260116-02:35:17.345355 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.346Z "tr69hostif"[3725]:  260116-02:35:17.345509 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.346Z "tr69hostif"[3725]:  260116-02:35:17.345548 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.SWDLSpLimit.TopSpeed, paramValue: 0, timeTaken: 891 us
2026-01-16T02:35:17.350Z "tr69hostif"[3725]:  260116-02:35:17.350264 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.350Z "tr69hostif"[3725]:  260116-02:35:17.350319 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.350Z "tr69hostif"[3725]:  260116-02:35:17.350390 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.350Z "tr69hostif"[3725]:  260116-02:35:17.350410 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.350Z "tr69hostif"[3725]:  260116-02:35:17.350435 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.IncrementalCDL.Enable, paramValue: false, timeTaken: 170 us
2026-01-16T02:35:17.352Z "tr69hostif"[3725]:  260116-02:35:17.352567 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.352Z "tr69hostif"[3725]:  260116-02:35:17.352618 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.352Z "tr69hostif"[3725]:  260116-02:35:17.352688 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.352Z "tr69hostif"[3725]:  260116-02:35:17.352708 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.353Z "tr69hostif"[3725]:  260116-02:35:17.352732 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.MOCASSH.Enable, paramValue: false, timeTaken: 164 us
2026-01-16T02:35:17.411Z "tr69hostif"[3725]:  260116-02:35:17.410935 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.412Z "tr69hostif"[3725]:  260116-02:35:17.410999 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.412Z "tr69hostif"[3725]:  260116-02:35:17.411074 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.412Z "tr69hostif"[3725]:  260116-02:35:17.411099 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.412Z "tr69hostif"[3725]:  260116-02:35:17.411125 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.FWUpdate.AutoExcluded.Enable, paramValue: false, timeTaken: 193 us
2026-01-16T02:35:17.422Z "tr69hostif"[3725]:  260116-02:35:17.422329 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.422Z "tr69hostif"[3725]:  260116-02:35:17.422656 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.422Z "tr69hostif"[3725]:  260116-02:35:17.422879 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.423Z "tr69hostif"[3725]:  260116-02:35:17.423014 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.423Z "tr69hostif"[3725]:  260116-02:35:17.423153 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Identity.DbgServices.Enable, paramValue: false, timeTaken: 822 us
2026-01-16T02:35:17.432Z "tr69hostif"[3725]:  260116-02:35:17.432479 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:138] GET called 110 times
2026-01-16T02:35:17.435Z "tr69hostif"[3725]:  260116-02:35:17.433104 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.435Z "tr69hostif"[3725]:  260116-02:35:17.434997 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.435Z "tr69hostif"[3725]:  260116-02:35:17.435032 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [init:793] Unlocking mutex...
2026-01-16T02:35:17.436Z "tr69hostif"[3725]:  260116-02:35:17.435061 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getRawValue:528] Unlocking mutex...
2026-01-16T02:35:17.436Z "tr69hostif"[3725]:  260116-02:35:17.435092 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.436Z "tr69hostif"[3725]:  260116-02:35:17.435111 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.436Z "tr69hostif"[3725]:  260116-02:35:17.435135 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Bootstrap.XconfUrl, paramValue: https://xconf.xdp.eu-1.xcal.tv, timeTaken: 2030 us
2026-01-16T02:35:17.800Z "tr69hostif"[3725]:  260116-02:35:17.794189 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.800Z "tr69hostif"[3725]:  260116-02:35:17.794226 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.800Z "tr69hostif"[3725]:  260116-02:35:17.794297 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.800Z "tr69hostif"[3725]:  260116-02:35:17.794317 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.800Z "tr69hostif"[3725]:  260116-02:35:17.794343 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.AccountInfo.AccountID, paramValue: 656480991463752764, timeTaken: 152 us
2026-01-16T02:35:17.826Z "tr69hostif"[3725]:  260116-02:35:17.826770 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.827Z "tr69hostif"[3725]:  260116-02:35:17.826823 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.827Z "tr69hostif"[3725]:  260116-02:35:17.826853 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] get_Device_DeviceInfo_MigrationPreparer_MigrationReady: call curl to get Components that are Ready..
2026-01-16T02:35:17.847Z "tr69hostif"[3725]:  /usr/bin/WPEFrameworkSecurityUtility: No such file or directory
2026-01-16T02:35:17.855Z "tr69hostif"[3725]:  260116-02:35:17.855612 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] getJsonRPCData: curl response : 0 http response code: 202
2026-01-16T02:35:17.855Z "tr69hostif"[3725]:  260116-02:35:17.855913 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] get_Device_DeviceInfo_MigrationPreparer_MigrationReady: curl response string = {"jsonrpc":"2.0","id":3,"error":{"code":-32603,"message":"Could not access requested service"}}
2026-01-16T02:35:17.856Z "tr69hostif"[3725]:  260116-02:35:17.855982 [mod=TR69HOSTIF, lvl=ERROR] [tid=3725] [get_Device_DeviceInfo_MigrationPreparer_MigrationReady] json parse error, no "result" in the output from Thunder plugin
2026-01-16T02:35:17.856Z "tr69hostif"[3725]:  260116-02:35:17.856011 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.856Z "tr69hostif"[3725]:  260116-02:35:17.856036 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.856Z "tr69hostif"[3725]:  260116-02:35:17.856064 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: -1, paramName: Device.DeviceInfo.MigrationPreparer.MigrationReady, paramValue: , timeTaken: 29294 us
2026-01-16T02:35:17.859Z "tr69hostif"[3725]:  260116-02:35:17.859451 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:17.859Z "tr69hostif"[3725]:  260116-02:35:17.859509 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:17.862Z "tr69hostif"[3725]:  260116-02:35:17.862355 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:17.862Z "tr69hostif"[3725]:  260116-02:35:17.862406 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:17.862Z "tr69hostif"[3725]:  260116-02:35:17.862436 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.SerialNumber, paramValue: IP04SK8214000F0ER, timeTaken: 2983 us
2026-01-16T02:35:19.720Z "tr69hostif"[3725]:  260116-02:35:19.713020 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:19.720Z "tr69hostif"[3725]:  260116-02:35:19.713070 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:19.720Z "tr69hostif"[3725]:  260116-02:35:19.713140 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:19.720Z "tr69hostif"[3725]:  260116-02:35:19.713159 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:19.720Z "tr69hostif"[3725]:  260116-02:35:19.713183 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.IncrementalCDL.Enable, paramValue: false, timeTaken: 163 us
2026-01-16T02:35:21.403Z "tr69hostif"[3725]:  260116-02:35:21.397546 [mod=TR69HOSTIF, lvl=INFO] [tid=3815] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:21.403Z "tr69hostif"[3725]:  260116-02:35:21.397585 [mod=TR69HOSTIF, lvl=INFO] [tid=3815] [getLock:305] Locked mutex
2026-01-16T02:35:21.403Z "tr69hostif"[3725]:  260116-02:35:21.397656 [mod=TR69HOSTIF, lvl=INFO] [tid=3815] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:21.403Z "tr69hostif"[3725]:  260116-02:35:21.397675 [mod=TR69HOSTIF, lvl=INFO] [tid=3815] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:21.403Z "tr69hostif"[3725]:  260116-02:35:21.397699 [mod=TR69HOSTIF, lvl=INFO] [tid=3815] [hostIf_GetMsgHandler:193] ret: 0, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.Feature.AAMP_CFG.b64Config, paramValue: Y2R2ckxpdmVPZmZzZXQ9MTU=, timeTaken: 158 us
2026-01-16T02:35:21.406Z "tr69hostif"[3725]:  260116-02:35:21.405899 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:21.406Z "tr69hostif"[3725]:  260116-02:35:21.405952 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:21.406Z "tr69hostif"[3725]:  260116-02:35:21.406031 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:21.407Z "tr69hostif"[3725]:  260116-02:35:21.406055 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:21.407Z "tr69hostif"[3725]:  260116-02:35:21.406081 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.aamp.disableEC3, paramValue: false, timeTaken: 185 us
2026-01-16T02:35:21.412Z "tr69hostif"[3725]:  260116-02:35:21.410860 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:21.412Z "tr69hostif"[3725]:  260116-02:35:21.410908 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:21.412Z "tr69hostif"[3725]:  260116-02:35:21.410977 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:21.412Z "tr69hostif"[3725]:  260116-02:35:21.410997 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:21.412Z "tr69hostif"[3725]:  260116-02:35:21.411022 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.aamp.disableATMOS, paramValue: false, timeTaken: 165 us
2026-01-16T02:35:21.415Z "tr69hostif"[3725]:  260116-02:35:21.415550 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:21.415Z "tr69hostif"[3725]:  260116-02:35:21.415836 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:21.416Z "tr69hostif"[3725]:  260116-02:35:21.416059 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:21.416Z "tr69hostif"[3725]:  260116-02:35:21.416241 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:21.416Z "tr69hostif"[3725]:  260116-02:35:21.416401 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.aamp.disableAC4, paramValue: false, timeTaken: 854 us
2026-01-16T02:35:21.421Z "tr69hostif"[3725]:  260116-02:35:21.421329 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:21.432Z "tr69hostif"[3725]:  260116-02:35:21.432873 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:21.433Z "tr69hostif"[3725]:  260116-02:35:21.433180 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:21.433Z "tr69hostif"[3725]:  260116-02:35:21.433368 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:21.433Z "tr69hostif"[3725]:  260116-02:35:21.433519 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.aamp.stereoOnly, paramValue: false, timeTaken: 12187 us
2026-01-16T02:35:21.442Z "tr69hostif"[3725]:  260116-02:35:21.442212 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:138] GET called 120 times
2026-01-16T02:35:21.442Z "tr69hostif"[3725]:  260116-02:35:21.442697 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
2026-01-16T02:35:21.443Z "tr69hostif"[3725]:  260116-02:35:21.443060 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:305] Locked mutex
2026-01-16T02:35:21.443Z "tr69hostif"[3725]:  260116-02:35:21.443839 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:313] Unlocking mutex...
2026-01-16T02:35:21.444Z "tr69hostif"[3725]:  260116-02:35:21.444036 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [releaseLock:321] Successfully unlocked mutex
2026-01-16T02:35:21.444Z "tr69hostif"[3725]:  260116-02:35:21.444208 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [hostIf_GetMsgHandler:193] ret: 9002, paramName: Device.DeviceInfo.X_RDKCENTRAL-COM_RFC.aamp.disableAC3, paramValue: false, timeTaken: 1507 us
2026-01-16T02:35:21.450Z "tr69hostif"[3725]:  260116-02:35:21.450031 [mod=TR69HOSTIF, lvl=INFO] [tid=3725] [getLock:297] Attempting to lock mutex
